DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range SO2 O3 NO2 CO
20090814 80 27.6 33.4 23.3 0.6 0 10.1 0.004 0.045 0.035 1.0
20090815 72 27.9 33.0 22.8 0.0 0 10.2 0.006 0.044 0.039 0.7
20090816 45 29.1 34.4 24.7 0.0 0 9.7 0.004 0.038 0.03 0.6
20090817 28 26.8 30.9 24.0 5.8 0.2 6.9 0.003 0.03 0.025 0.4
20090818 39 27.4 30.9 25.5 6.6 0.1 5.4 0.004 0.031 0.027 0.4
20090819 37 28.1 31.8 25.1 7.3 0.0 6.7 0.004 0.02 0.029 0.4
20090820 26 26.1 29.4 22.7 7.0 19.5 6.7 0.003 0.02 0.022 0.4
20090821 31 25.2 29.6 20.4 5.9 0 9.2 0.005 0.027 0.036 0.5
20090822 31 25.2 28.2 23.1 7.9 0.0 5.1 0.004 0.027 0.028 0.4
20090823 37 25.9 30.9 21.4 1.8 0 9.5 0.004 0.038 0.023 0.5
20090824 34 25.6 29.4 21.9 4.3 0 7.5 0.004 0.033 0.028 0.4
20090825 38 24.3 27.6 21.7 5.8 9.0 5.9 0.004 0.03 0.029 0.4
20090826 41 24.2 26.3 22.1 8.8 14.5 4.2 0.004 0.02 0.032 0.5
20090827 19 24.1 25.7 21.9 8.6 17.0 3.8 0.003 0.021 0.027 0.4
20090828 30 24.1 28.6 19.8 4.4 0 8.8 0.004 0.025 0.025 0.5
20090829 23 22.2 26.7 17.9 6.9 0 8.8 0.003 0.022 0.021 0.3
20090830 14 20.5 23.3 18.1 6.5 6.5 5.2 0.003 0.017 0.018 0.3
20090831 15 22.6 28.3 16.4 1.4 0 11.9 0.003 0.021 0.023 0.3
20090901 16 23.7 28.6 18.7 0.6 0 9.9 0.003 0.021 0.026 0.3
20090902 16 23.4 28.6 18.7 0.1 0 9.9 0.003 0.026 0.025 0.3
20090903 21 23.2 28.6 18.9 2.9 0 9.7 0.004 0.022 0.028 0.4
20090904 27 24.3 29.3 18.8 2.9 0 10.5 0.004 0.021 0.033 0.4
20090905 39 25.0 29.9 20.9 4.6 0 9.0 0.004 0.037 0.036 0.5
20090906 46 25.2 29.9 21.8 6.5 0 8.1 0.004 0.037 0.029 0.5
20090907 42 23.7 24.9 22.6 8.5 0.0 2.3 0.004 0.013 0.031 0.5
20090908 18 23.4 28.4 19.3 2.6 0 9.1 0.003 0.022 0.02 0.3
20090909 38 23.2 27.2 19.1 1.9 0 8.1 0.004 0.024 0.026 0.4
20090910 36 22.3 27.4 17.3 5.4 0 10.1 0.004 0.021 0.033 0.4
20090911 47 20.8 25.3 17.2 8.1 7.0 8.1 0.005 0.016 0.04 0.5
20090912 22 19.1 23.9 16.6 5.1 23.5 7.3 0.004 0.03 0.024 0.4
20090913 32 20.7 25.9 15.3 1.8 0 10.6 0.003 0.023 0.029 0.5
20090914 42 20.1 22.8 17.5 6.9 0 5.3 0.005 0.01 0.044 0.6
20090915 49 20.9 25.1 16.9 2.5 0 8.2 0.006 0.026 0.033 0.6
20090916 49 21.0 25.8 16.6 1.9 0 9.2 0.004 0.022 0.034 0.6
20090917 52 21.2 26.1 16.2 2.0 0 9.9 0.004 0.027 0.04 0.6
20090918 46 22.4 28.5 17.4 0.0 0 11.1 0.004 0.022 0.034 0.6
20090919 23 21.8 26.4 17.6 1.9 0 8.8 0.003 0.029 0.019 0.3
20090920 22 21.3 25.5 16.5 5.0 0 9.0 0.003 0.026 0.021 0.3
20090921 28 18.6 21.6 16.8 8.8 30.5 4.8 0.004 0.013 0.037 0.5
20090922 73 19.2 25.2 14.4 2.1 0 10.8 0.003 0.016 0.035 0.6
20090923 62 20.5 26.1 15.5 0.6 0 10.6 0.004 0.018 0.043 0.6
20090924 62 20.4 25.5 15.0 3.6 0 10.5 0.005 0.02 0.049 0.6
20090925 74 20.0 23.6 17.4 6.1 0 6.2 0.005 0.011 0.06 0.8
20090926 44 21.2 26.8 15.4 5.8 0 11.4 0.004 0.018 0.035 0.5
20090927 29 20.8 22.5 19.1 9.0 0.5 3.4 0.003 0.02 0.022 0.4
20090928 36 20.9 25.3 17.5 6.0 2.0 7.8 0.004 0.012 0.032 0.5
20090929 43 21.5 27.1 17.5 3.4 1.0 9.6 0.004 0.014 0.037 0.6
20090930 29 22.7 28.1 18.0 2.6 0 10.1 0.004 0.016 0.035 0.5
20091001 25 21.7 26.4 17.9 3.0 0 8.5 0.004 0.02 0.03 0.5
20091002 33 19.0 24.1 15.6 2.3 0 8.5 0.004 0.027 0.02 0.4
20091003 22 17.9 22.8 12.6 2.9 4.0 10.2 0.004 0.026 0.018 0.4
20091004 18 17.0 21.9 12.2 2.0 0 9.7 0.004 0.02 0.021 0.4
20091005 23 17.5 23.3 11.7 1.8 0 11.6 0.004 0.015 0.031 0.5
20091006 32 19.0 24.7 14.3 0.4 0 10.4 0.004 0.015 0.035 0.6
20091007 24 18.0 23.7 13.7 1.0 0 10.0 0.003 0.024 0.019 0.3
20091008 16 16.2 21.5 11.5 2.4 0 10.0 0.003 0.019 0.017 0.3
20091009 25 15.8 20.6 11.5 2.6 0 9.1 0.003 0.014 0.027 0.4
20091010 40 16.0 21.3 10.9 0.6 0 10.4 0.005 0.016 0.035 0.6
20091011 48 16.4 21.7 11.4 3.0 0 10.3 0.005 0.018 0.038 0.6
20091012 50 15.9 19.8 11.8 2.5 0 8.0 0.005 0.015 0.043 0.7
20091013 47 14.5 19.2 11.1 4.6 13.0 8.1 0.006 0.015 0.042 0.7
20091014 36 14.7 20.1 10.8 2.9 0.4 9.3 0.004 0.018 0.034 0.7
20091015 47 15.9 21.6 10.4 0.5 0 11.2 0.005 0.012 0.042 0.7
20091016 51 16.8 21.5 12.1 4.3 2.5 9.4 0.005 0.025 0.038 0.6
20091017 44 13.6 17.5 11.2 4.8 13.5 6.3 0.003 0.028 0.019 0.4
20091018 47 14.2 18.7 9.8 2.6 0 8.9 0.004 0.021 0.023 0.4
20091019 42 11.8 14.9 9.0 5.1 10.0 5.9 0.003 0.019 0.019 0.3
20091020 128 10.8 15.6 6.2 1.0 0 9.4 0.004 0.012 0.023 0.4
20091021 56 13.8 18.5 9.8 1.0 0 8.7 0.004 0.012 0.034 0.6
20091022 57 13.1 18.8 7.2 4.3 0 11.6 0.005 0.005 0.044 0.8
20091023 82 15.0 19.9 10.6 3.5 4.0 9.3 0.005 0.008 0.044 0.7
20091024 74 16.6 20.7 13.2 1.3 0 7.5 0.005 0.019 0.037 0.6
20091025 73 16.2 20.6 13.0 2.0 0 7.6 0.004 0.019 0.037 0.7
20091026 90 15.8 21.2 11.5 1.0 0 9.7 0.005 0.013 0.045 0.8
20091027 84 15.5 20.1 12.9 1.0 0 7.2 0.005 0.016 0.041 0.7
20091028 80 14.7 20.0 10.5 1.4 0 9.5 0.005 0.006 0.054 0.9
20091029 69 17.0 22.8 11.3 1.0 0 11.5 0.006 0.01 0.052 0.8
20091030 85 18.6 24.0 15.1 1.9 0 8.9 0.007 0.014 0.055 0.9
20091031 52 16.2 19.1 13.3 9.3 19.5 5.8 0.004 0.017 0.038 0.6
20091101 40 9.7 13.4 5.2 6.5 4.0 8.2 0.004 0.024 0.017 0.5
20091102 31 0.0 5.2 -2.3 0.0 0 7.5 0.004 0.024 0.014 0.3
20091103 32 2.9 6.1 -2.8 4.5 0 8.9 0.004 0.007 0.036 0.5
20091104 42 11.4 16.3 4.3 7.6 0.0 12.0 0.005 0.01 0.042 0.6
20091105 59 14.2 17.9 11.4 3.9 0.3 6.5 0.005 0.013 0.048 0.8
20091106 79 14.6 19.7 10.4 4.4 0.1 9.3 0.006 0.011 0.055 0.9
20091107 59 17.0 20.0 12.8 7.0 4.5 7.2 0.005 0.006 0.05 0.8
20091108 20 16.9 19.8 15.3 7.8 34.0 4.5 0.004 0.009 0.033 0.5
20091109 17 16.8 21.8 14.3 6.4 0 7.5 0.003 0.011 0.025 0.5
20091110 9 13.0 14.7 9.7 8.3 0 5.0 0.003 0.02 0.016 0.3
20091111 9 9.3 13.9 6.4 3.5 0 7.5 0.003 0.024 0.014 0.3
20091112 14 8.8 12.4 6.0 5.1 0 6.4 0.003 0.024 0.017 0.3
20091113 15 9.3 10.3 8.2 9.3 2.5 2.1 0.003 0.011 0.027 0.4
20091114 33 5.1 8.8 0.7 5.0 0 8.1 0.004 0.02 0.019 0.4
20091115 29 -0.5 1.9 -2.9 4.3 0.0 4.8 0.004 0.026 0.013 0.3
20091116 25 -1.8 1.0 -4.2 5.3 0 5.2 0.005 0.022 0.018 0.4
20091117 28 -1.1 1.9 -2.9 2.3 0 4.8 0.005 0.021 0.018 0.4
20091118 27 -0.6 3.1 -4.3 1.8 0 7.4 0.005 0.015 0.032 0.5
20091119 41 1.8 5.9 -0.7 3.8 0.0 6.6 0.007 0.013 0.038 0.6
20091120 36 1.4 4.8 -2.0 7.3 0.5 6.8 0.006 0.011 0.036 0.6
20091121 44 -0.1 3.8 -3.4 0.8 0 7.2 0.005 0.014 0.029 0.5
20091122 37 3.3 6.8 -1.0 7.5 1.0 7.8 0.005 0.006 0.043 0.7
20091123 68 7.5 12.3 4.1 4.4 0 8.2 0.007 0.004 0.058 1.0
20091124 92 8.6 13.5 4.8 1.0 0 8.7 0.008 0.007 0.059 1.2
20091125 74 5.9 7.5 4.4 5.3 1.5 3.1 0.006 0.003 0.054 1.1
20091126 64 8.0 13.2 3.4 3.3 0 9.8 0.005 0.004 0.051 1.0
20091127 99 6.8 8.5 4.0 8.1 0 4.5 0.008 0.006 0.042 1.1
20091128 137 5.8 9.1 3.4 6.6 0 5.7 0.009 0.004 0.042 1.2
20091129 45 6.4 7.5 5.6 9.1 4.0 1.9 0.006 0.003 0.041 0.8
20091130 61 6.3 9.6 4.5 3.0 0 5.1 0.006 0.01 0.039 0.8
20091201 98 6.2 10.1 3.3 3.4 0 6.8 0.008 0.004 0.054 1.3
20091202 129 5.6 8.0 3.1 6.8 0 4.9 0.008 0.003 0.056 1.6
20091203 81 4.6 5.9 3.5 8.5 0.5 2.4 0.01 0.008 0.037 1.0
20091204 74 4.1 8.1 0.8 4.0 0 7.3 0.007 0.005 0.047 1.1
20091205 32 0.0 5.6 -4.6 5.5 11.5 10.2 0.006 0.019 0.02 0.5
20091206 18 -3.5 -0.3 -6.3 0.0 0 6.0 0.004 0.022 0.018 0.4
20091207 51 -0.1 5.1 -5.3 0.1 0 10.4 0.007 0.006 0.044 0.9
20091208 72 1.3 3.8 -1.4 5.6 0.2 5.2 0.008 0.003 0.051 1.1
20091209 55 4.9 8.6 0.9 8.0 0 7.7 0.006 0.003 0.046 1.0
20091210 24 7.6 8.5 6.7 9.6 2.5 1.8 0.005 0.007 0.035 0.6
20091211 22 7.7 8.8 6.6 9.5 0.5 2.2 0.005 0.004 0.033 0.6
20091212 42 5.1 7.8 2.4 4.8 0 5.4 0.006 0.009 0.031 0.7
20091213 56 2.1 6.2 -0.4 3.5 0 6.6 0.006 0.011 0.03 0.6
20091214 26 -0.3 3.6 -2.6 1.6 0 6.2 0.004 0.016 0.026 0.4
20091215 33 -4.2 -1.5 -7.5 3.6 0 6.0 0.006 0.02 0.02 0.4
20091216 37 -6.3 -3.0 -9.2 0.0 0 6.2 0.006 0.019 0.02 0.4
20091217 38 -7.2 -3.2 -10.2 0.8 0 7.0 0.006 0.018 0.02 0.4
20091218 35 -9.3 -5.7 -12.0 0.3 0 6.3 0.005 0.018 0.019 0.4
20091219 55 -7.9 -4.3 -10.8 0.6 0 6.5 0.006 0.017 0.02 0.4
20091220 74 -5.3 -0.9 -8.8 1.4 0.0 7.9 0.007 0.012 0.03 0.6
20091221 53 -3.6 0.5 -8.5 1.9 0 9.0 0.007 0.009 0.042 0.7
20091222 59 3.3 7.8 -2.4 6.8 0 10.2 0.008 0.005 0.054 0.9
20091223 84 4.4 7.7 1.5 5.0 1.0 6.2 0.01 0.006 0.052 1.0
20091224 108 2.8 6.7 -1.0 3.5 0 7.7 0.009 0.005 0.057 1.3
20091225 298 0.6 4.0 -4.6 6.5 1.9 8.6 0.007 0.008 0.043 1.1
20091226 178 -8.1 -4.6 -11.0 0.3 0 6.4 0.005 0.015 0.021 0.4
20091227 80 -7.9 -5.5 -9.9 4.9 2.2 4.4 0.006 0.008 0.032 0.6
20091228 60 -8.6 -5.4 -10.8 0.3 0 5.4 0.006 0.011 0.035 0.6
20091229 53 -4.5 1.6 -9.9 6.9 0.9 11.5 0.006 0.005 0.048 0.8
20091230 116 -4.0 1.8 -9.5 5.3 0.3 11.3 0.01 0.015 0.028 0.7
20091231 38 -10.8 -8.3 -12.9 0.0 0 4.6 0.006 0.021 0.02 0.5
20100101 33 -7.6 -3.6 -12.7 3.8 0 9.1 0.007 0.008 0.035 0.6
20100102 51 -3.6 0.2 -7.4 6.0 1.4 7.6 0.008 0.011 0.032 0.6
20100103 47 -6.8 -3.2 -10.5 2.6 0 7.3 0.008 0.016 0.033 0.7
20100104 37 -5.9 -3.4 -8.0 7.5 14.2 4.6 0.005 0.013 0.035 0.6
20100105 49 -9.9 -7.0 -12.3 2.1 0.0 5.3 0.007 0.023 0.025 0.5
20100106 38 -11.2 -8.1 -13.3 1.3 0 5.2 0.006 0.016 0.035 0.6
20100107 61 -10.1 -5.5 -13.6 0.0 0 8.1 0.008 0.01 0.051 0.8
20100108 80 -8.0 -3.3 -11.8 1.4 0 8.5 0.009 0.007 0.065 1.1
20100109 81 -5.1 -1.9 -8.7 7.8 0.4 6.8 0.008 0.004 0.072 1.2
20100110 70 -3.4 -0.3 -5.3 4.1 0 5.0 0.008 0.005 0.06 1.0
20100111 76 -5.2 -1.3 -8.3 5.4 0 7.0 0.008 0.01 0.052 1.0
20100112 33 -10.3 -7.3 -12.9 1.3 0 5.6 0.008 0.021 0.026 0.5
20100113 35 -13.2 -10.7 -15.3 0.0 0 4.6 0.008 0.022 0.024 0.5
20100114 47 -9.1 -4.1 -14.4 2.6 0.0 10.3 0.007 0.007 0.051 0.8
20100115 55 -5.0 -0.6 -7.5 4.0 0.3 6.9 0.009 0.011 0.049 0.8
20100116 60 -6.4 -2.1 -10.1 0.5 0 8.0 0.008 0.009 0.054 0.8
20100117 56 -4.0 1.4 -9.0 0.1 0 10.4 0.008 0.007 0.062 1.0
20100118 77 -0.5 1.9 -3.9 8.5 0 5.8 0.009 0.003 0.069 1.3
20100119 87 2.7 6.8 -1.6 7.6 3.0 8.4 0.01 0.005 0.066 1.2
20100120 59 5.8 8.4 2.4 10.0 7.0 6.0 0.007 0.002 0.07 1.8
20100121 41 -4.1 2.4 -8.0 2.4 0.5 10.4 0.004 0.021 0.022 0.5
20100122 40 -7.0 -3.4 -9.6 0.6 0 6.2 0.005 0.021 0.022 0.4
20100123 48 -5.3 -0.9 -9.1 1.1 0 8.2 0.007 0.016 0.032 0.5
20100124 58 0.3 3.8 -4.5 5.9 0 8.3 0.009 0.011 0.04 0.7
20100125 129 -3.0 2.6 -8.5 1.3 0 11.1 0.009 0.018 0.027 0.6
20100126 57 -4.1 1.1 -9.5 0.6 0 10.6 0.007 0.012 0.041 0.6
20100127 52 -0.2 3.1 -4.0 7.8 2.5 7.1 0.006 0.004 0.053 1.0
20100128 53 -0.4 2.7 -5.0 3.4 0 7.7 0.007 0.014 0.033 0.6
20100129 46 -2.1 1.4 -7.3 4.9 0.0 8.7 0.006 0.015 0.035 0.6
20100130 78 1.5 5.0 -1.7 4.0 0 6.7 0.011 0.007 0.05 0.8
20100131 98 1.8 4.3 -0.5 5.3 0 4.8 0.009 0.003 0.057 1.2
20100201 104 0.8 5.1 -2.6 4.0 0 7.7 0.008 0.011 0.04 0.9
20100202 25 -6.2 -2.6 -9.1 0.8 0 6.5 0.004 0.026 0.019 0.4
20100203 39 -8.0 -5.0 -10.8 1.0 0 5.8 0.006 0.022 0.023 0.4
20100204 46 -4.3 -0.6 -8.3 2.0 0.0 7.7 0.007 0.017 0.033 0.6
20100205 36 -5.5 -1.9 -7.9 0.0 0 6.0 0.006 0.022 0.025 0.4
20100206 49 -4.7 0.9 -9.6 0.0 0 10.5 0.006 0.012 0.039 0.6
20100207 53 0.7 5.6 -6.3 5.9 0 11.9 0.007 0.007 0.054 0.9
20100208 60 4.0 5.7 3.0 10.0 0.0 2.7 0.009 0.003 0.061 1.1
20100209 59 3.7 4.4 2.9 9.9 12.0 1.5 0.007 0.002 0.048 1.1
20100210 30 3.9 5.0 3.1 9.4 2.0 1.9 0.005 0.005 0.042 0.7
20100211 9 0.6 3.5 -0.8 9.6 10.5 4.3 0.003 0.02 0.026 0.4
20100212 18 -0.3 1.1 -1.8 9.6 0.3 2.9 0.003 0.017 0.03 0.4
20100213 31 -2.3 -0.3 -3.3 4.4 1.3 3.0 0.004 0.03 0.023 0.4
20100214 34 -2.2 1.2 -5.0 7.0 0 6.2 0.005 0.021 0.033 0.5
20100215 56 -3.1 -0.3 -6.0 3.5 0 5.7 0.008 0.028 0.026 0.6
20100216 42 -4.5 -0.4 -8.0 1.8 0 7.6 0.005 0.023 0.03 0.5
20100217 53 -3.2 0.3 -7.2 7.8 0.2 7.5 0.007 0.011 0.048 0.7
20100218 61 -2.9 -1.0 -4.4 3.4 2.5 3.4 0.007 0.024 0.028 0.5
20100219 56 -1.0 2.5 -4.7 1.9 0 7.2 0.007 0.014 0.043 0.6
20100220 74 3.0 8.1 -1.6 0.0 0 9.7 0.009 0.012 0.053 0.8
20100221 64 4.8 9.6 0.0 2.1 0 9.6 0.008 0.019 0.047 0.8
20100222 68 6.5 11.0 3.5 4.5 0.0 7.5 0.007 0.02 0.048 0.6
20100223 81 8.2 16.2 1.6 0.0 0 14.6 0.007 0.01 0.06 0.9
20100224 79 12.2 17.9 5.5 4.5 0 12.4 0.008 0.012 0.066 1.0
20100225 34 12.0 14.8 9.8 10.0 26.5 5.0 0.005 0.008 0.043 0.7
20100226 31 12.0 17.2 9.0 4.8 0 8.2 0.005 0.011 0.037 0.7
20100227 39 8.6 11.0 6.0 7.9 0 5.0 0.004 0.012 0.032 0.6
20100228 61 6.8 9.1 5.4 8.9 0.0 3.7 0.007 0.017 0.032 0.6
20100301 25 2.9 6.3 1.1 9.4 17.0 5.2 0.004 0.032 0.02 0.4
20100302 28 2.7 4.8 0.6 7.5 0 4.2 0.004 0.02 0.031 0.5
20100303 91 4.4 10.2 -1.5 4.6 0 11.7 0.006 0.022 0.036 0.7
20100304 32 5.5 6.3 4.5 9.4 1.5 1.8 0.004 0.02 0.031 0.5
20100305 40 6.4 9.5 3.9 9.4 0.3 5.6 0.005 0.018 0.036 0.5
20100306 63 6.0 10.7 2.0 7.1 0 8.7 0.006 0.024 0.028 0.6
20100307 15 4.9 7.8 2.6 7.8 0 5.2 0.003 0.037 0.016 0.3
20100308 15 4.1 7.7 1.0 5.9 0 6.7 0.003 0.033 0.021 0.4
20100309 20 1.5 5.7 -3.9 9.1 14.0 9.6 0.003 0.023 0.028 0.4
20100310 28 -1.4 0.5 -4.0 8.5 7.1 4.5 0.004 0.024 0.03 0.5
20100311 47 2.3 6.0 -2.7 5.5 0 8.7 0.006 0.026 0.034 0.5
20100312 81 5.8 10.0 0.9 8.3 0 9.1 0.006 0.029 0.033 0.5
20100313 116 2.4 7.9 -1.9 2.6 0 9.8 0.004 0.027 0.026 0.4
20100314 94 7.2 12.6 1.2 5.4 7.0 11.4 0.005 0.014 0.04 0.6
20100315 102 7.9 11.1 2.8 8.3 12.5 8.3 0.004 0.021 0.03 0.5
20100316 216 0.7 3.9 -1.0 2.0 0 4.9 0.004 0.035 0.016 0.3
20100317 51 -0.1 3.1 -1.9 6.1 1.0 5.0 0.005 0.023 0.032 0.5
20100318 41 0.5 4.6 -2.8 1.1 0.0 7.4 0.005 0.028 0.027 0.5
20100319 48 4.5 8.9 -1.7 6.0 0 10.6 0.006 0.015 0.044 0.6
20100320 114 6.8 11.3 1.1 9.3 0.2 10.2 0.005 0.013 0.043 0.8
20100321 43 2.7 7.1 -0.7 1.9 0 7.8 0.005 0.038 0.016 0.4
20100322 47 2.1 5.0 -0.1 8.8 9.9 5.1 0.005 0.011 0.048 0.7
20100323 51 5.9 10.3 0.7 7.9 0 9.6 0.004 0.013 0.042 0.7
20100324 75 8.7 13.8 4.3 6.5 0 9.5 0.004 0.02 0.037 0.6
20100325 53 5.0 9.5 -0.1 6.5 2.5 9.6 0.004 0.031 0.024 0.5
20100326 49 2.0 4.7 -2.9 4.4 0.0 7.6 0.005 0.036 0.022 0.4
20100327 91 5.4 7.2 4.0 8.5 0 3.2 0.006 0.028 0.033 0.5
20100328 54 4.1 9.2 -0.1 0.4 0 9.3 0.005 0.032 0.026 0.4
20100329 58 5.8 11.3 0.6 0.0 0 10.7 0.006 0.026 0.042 0.6
20100330 64 8.3 14.2 3.3 5.0 0 10.9 0.006 0.023 0.05 0.6
20100331 33 7.3 8.7 5.9 9.8 9.5 2.8 0.004 0.011 0.044 0.6
20100401 58 7.0 9.9 3.6 8.0 1.0 6.3 0.004 0.013 0.034 0.5
20100402 89 5.5 10.3 1.3 1.3 0 9.0 0.006 0.028 0.03 0.5
20100403 67 5.0 9.5 1.1 0.0 0 8.4 0.005 0.03 0.027 0.4
20100404 52 7.7 14.5 2.3 1.8 0 12.2 0.005 0.023 0.04 0.5
20100405 46 10.4 14.8 4.8 4.8 0.0 10.0 0.004 0.017 0.046 0.6
20100406 45 8.5 11.7 4.8 5.3 0 6.9 0.005 0.029 0.029 0.4
20100407 39 7.3 12.6 2.3 0.4 0 10.3 0.004 0.029 0.032 0.4
20100408 61 9.1 15.5 3.3 0.0 0 12.2 0.006 0.021 0.053 0.6
20100409 51 11.4 17.4 5.4 2.1 0 12.0 0.005 0.024 0.052 0.6
20100410 60 10.7 13.5 8.8 9.8 0 4.7 0.006 0.014 0.054 0.6
20100411 28 13.6 19.9 6.7 7.1 0.1 13.2 0.003 0.029 0.026 0.4
20100412 31 13.2 18.5 9.6 9.3 7.0 8.9 0.003 0.027 0.027 0.4
20100413 32 4.4 9.6 2.4 6.0 1.0 7.2 0.003 0.035 0.015 0.3
20100414 34 4.0 6.4 1.2 5.3 0 5.2 0.003 0.033 0.017 0.3
20100415 45 7.0 12.6 1.6 1.9 0 11.0 0.005 0.029 0.03 0.4
20100416 76 8.0 13.6 4.0 1.8 0 9.6 0.006 0.028 0.04 0.6
20100417 52 7.6 12.0 4.0 4.6 0 8.0 0.005 0.024 0.04 0.5
20100418 63 12.0 17.0 6.2 8.6 0.0 10.8 0.005 0.026 0.038 0.6
20100419 61 14.7 17.4 12.7 8.4 0.2 4.7 0.004 0.016 0.051 0.7
20100420 59 16.8 20.7 13.3 8.1 0 7.4 0.005 0.016 0.047 0.7
20100421 35 14.1 18.5 10.7 8.8 4.0 7.8 0.003 0.024 0.031 0.5
20100422 14 10.7 12.7 9.1 10.0 4.5 3.6 0.003 0.035 0.021 0.3
20100423 23 9.3 14.3 6.6 6.6 4.0 7.7 0.003 0.031 0.027 0.4
20100424 54 11.1 16.8 5.4 0.1 0 11.4 0.004 0.027 0.043 0.6
20100425 64 13.6 19.4 6.9 3.1 0 12.5 0.006 0.037 0.045 0.5
20100426 48 12.4 17.8 10.2 9.6 27.0 7.6 0.004 0.02 0.05 0.6
20100427 36 7.5 10.9 5.1 8.6 4.5 5.8 0.003 0.034 0.022 0.4
20100428 35 5.0 7.8 3.3 7.9 9.5 4.5 0.004 0.023 0.03 0.4
20100429 60 8.5 12.4 3.4 2.8 0 9.0 0.006 0.025 0.027 0.5
20100430 51 9.6 13.2 7.0 4.4 0 6.2 0.005 0.025 0.031 0.5
20100501 40 12.3 17.5 5.8 1.0 0 11.7 0.007 0.037 0.034 0.5
20100502 65 17.2 23.3 9.9 1.4 0 13.4 0.006 0.046 0.035 0.5
20100503 87 18.2 19.5 16.5 8.8 0.0 3.0 0.003 0.034 0.025 0.4
20100504 84 20.2 25.3 18.2 7.3 0 7.1 0.003 0.029 0.028 0.4
20100505 76 20.6 25.2 15.4 8.0 0.0 9.8 0.004 0.028 0.035 0.5
20100506 32 13.4 19.8 10.4 7.6 18.0 9.4 0.003 0.027 0.025 0.4
20100507 41 14.6 20.6 9.6 0.4 0 11.0 0.006 0.036 0.035 0.4
20100508 66 16.7 23.0 12.1 2.9 0 10.9 0.008 0.039 0.044 0.5
20100509 78 19.0 25.2 13.4 7.0 0 11.8 0.008 0.036 0.051 0.6
20100510 85 16.1 20.9 12.7 3.8 0.1 8.2 0.005 0.044 0.025 0.3
20100511 60 12.9 17.0 10.5 4.3 0.4 6.5 0.004 0.024 0.038 0.4
20100512 52 13.8 19.6 8.7 0.4 0 10.9 0.004 0.026 0.031 0.4
20100513 62 16.0 21.9 10.2 1.3 0 11.7 0.005 0.022 0.044 0.6
20100514 41 18.0 23.7 12.1 0.5 0 11.6 0.004 0.026 0.043 0.5
20100515 51 17.0 21.9 12.9 3.8 0 9.0 0.005 0.032 0.04 0.4
20100516 42 18.2 25.1 12.6 4.0 0 12.5 0.004 0.033 0.037 0.4
20100517 54 20.3 27.0 14.4 7.3 1.0 12.6 0.005 0.029 0.048 0.5
20100518 18 17.3 19.4 15.0 10.0 59.0 4.4 0.003 0.012 0.031 0.4
20100519 76 17.1 20.9 14.5 7.0 0.5 6.4 0.006 0.029 0.033 0.7
20100520 137 19.5 25.4 13.6 0.0 0 11.8 0.009 0.045 0.036 0.8
20100521 138 22.1 28.6 14.9 4.0 0 13.7 0.008 0.046 0.043 0.7
20100522 94 20.1 25.5 15.7 9.9 5.5 9.8 0.006 0.023 0.054 0.6
20100523 9 16.1 18.1 14.6 10.0 21.5 3.5 0.003 0.052 0.014 0.3
20100524 17 13.1 15.8 12.2 10.0 15.5 3.6 0.003 0.034 0.024 0.4
20100525 50 14.9 18.8 12.1 9.3 0.5 6.7 0.003 0.02 0.037 0.5
20100526 17 17.4 21.7 14.0 4.3 0.5 7.7 0.003 0.023 0.019 0.3
20100527 19 17.4 24.0 11.5 3.1 0 12.5 0.003 0.03 0.026 0.3
20100528 43 17.3 20.4 14.5 8.9 0 5.9 0.005 0.011 0.05 0.5
20100529 39 18.7 23.3 14.6 7.0 0 8.7 0.005 0.023 0.038 0.4
20100530 28 18.9 23.4 15.0 5.6 0 8.4 0.003 0.027 0.022 0.3
20100531 27 17.3 20.0 14.3 8.0 1.5 5.7 0.003 0.019 0.029 0.3
20100601 27 19.1 26.2 12.1 1.3 0 14.1 0.003 0.029 0.034 0.3
20100602 45 21.0 26.6 14.8 0.5 0 11.8 0.004 0.039 0.043 0.5
20100603 45 21.1 26.5 16.2 0.3 0 10.3 0.005 0.033 0.035 0.4
20100604 39 22.3 27.9 16.6 0.4 0 11.3 0.004 0.027 0.031 0.3
20100605 43 23.3 28.4 17.9 4.0 0 10.5 0.004 0.026 0.034 0.4
20100606 41 24.9 30.9 19.0 4.9 0 11.9 0.004 0.035 0.031 0.4
20100607 35 25.4 31.4 20.9 3.9 0.2 10.5 0.004 0.031 0.034 0.4
20100608 31 25.7 31.8 19.3 0.4 0 12.5 0.004 0.044 0.033 0.3
20100609 56 26.0 30.6 20.5 0.0 0 10.1 0.005 0.058 0.047 0.4
20100610 74 26.5 32.7 21.7 5.6 0 11.0 0.006 0.061 0.051 0.5
20100611 50 25.6 31.2 21.6 7.8 0.0 9.6 0.005 0.046 0.04 0.4
20100612 26 17.9 22.0 16.9 10.0 71.0 5.1 0.003 0.03 0.024 0.4
20100613 23 22.0 27.2 17.5 8.8 18.0 9.7 0.003 0.027 0.021 0.4
20100614 31 22.8 26.4 20.0 9.1 10.5 6.4 0.003 0.014 0.035 0.4
20100615 25 24.4 29.7 20.7 5.1 0 9.0 0.004 0.016 0.029 0.4
20100616 47 22.3 25.6 20.2 6.9 0.5 5.4 0.004 0.027 0.034 0.4
